(-0.356063,401.049)
(0.0232429,321.157)
(0.318268,190.313)
(-0.421781,394.47)
(0.0486119,245.268)
(0.196086,389.059)
(-0.323018,282.346)
(-0.105083,334.371)
(0.289166,82.1096)
(-0.495752,486.605)
(-0.0594938,244.645)
(0.184309,440.757)
(-0.366971,302.892)
(-0.195878,232.081)
(0.171205,297.62)
(0.459924,388.003)
(-0.140155,377.589)
(0.122759,450.861)
(-0.452165,420.437)
(-0.227628,485.53)
(0.199512,614.216)
(-0.450114,501.879)
(-0.128091,418.764)
(0.269415,613.914)
(-0.199458,110.644)
(-0.15681,324.586)
(0.0479882,188.506)
(0.492937,363.684)
(-0.251979,405.049)
(0.220635,445.547)
(0.473921,297.658)
(-0.105269,207.884)
(0.108887,340.147)
(-0.494349,189.189)
(-0.173694,274.065)
(-0.00377924,189.373)
(-0.473744,297.955)
(-0.458385,342.829)
(0.098712,533.224)
(0.437674,227.756)
(-0.18674,222.316)
(0.0186995,205.067)
(0.428514,116.7)
(-0.416316,314.899)
(0.0516408,385.589)
(0.401827,94.8422)
(-0.409252,304.418)
(-0.0176923,315.14)
(0.355452,295.156)
(-0.420135,170.027)
(-0.0675967,392.549)
(0.341717,351.76)
(-0.397355,215.018)
(-0.0165499,416.083)
(0.364548,109.563)
(-0.421597,288.816)
(-0.147806,281.816)
(0.294853,468.751)
(-0.422686,152.125)
(-0.0886454,393.509)
(0.287354,280.571)
(-0.450962,248.463)
(-0.0706561,441.837)
(0.41644,202.371)
(0.419469,185.848)
(-0.209722,320.236)
(0.170739,437.574)
(-0.438786,441.329)
(-0.0661156,262.607)
(0.174906,274.477)
(-0.485532,321.006)
(-0.0995869,369.437)
(0.242421,152.04)
(0.477753,231.726)
(-0.234489,194.563)
(0.0901074,458.7)
(-0.448121,456.978)
(-0.170721,240.408)
(0.269112,274.735)
(0.303558,188.668)
(-0.234511,249.938)
(0.0708861,377.483)
(0.497916,173.582)
(-0.279894,337.75)
(-0.0677783,212.958)
(0.381094,737.286)
(-0.171213,446.78)
(0.163448,422.405)
(-0.474743,110.215)
(-0.286683,252.605)
(0.059321,306.569)
(0.467071,245.938)
(-0.169591,71.5708)
(-0.175169,398.892)
(0.335998,560.901)
(-0.368793,380.694)
(0.0721485,515.678)
(0.264446,277.364)
(-0.282844,562.218)
(0.0321378,229.276)
(0.370044,471.192)
(-0.184093,249.158)
(-0.0565985,245.629)
(0.379056,224.852)
(-0.398625,292.993)
(0.0153516,163.664)
(0.235902,388.045)
(-0.351219,269.015)
(-0.029194,375.576)
(0.30521,108.134)
(-0.422122,330.14)
(-0.0914038,201.292)
(0.191711,300.983)
(-0.421217,451.562)
(-0.0204408,136.107)
(0.161892,469.075)
(-0.422322,409.688)
(-0.062299,468.053)
(0.301831,206.19)
(-0.426086,344.264)
(0.00756739,162.581)
(0.0669397,274.084)
(-0.474118,381.05)
(-0.207378,341.509)
(0.238739,397.496)
(0.440477,424.311)
(-0.0305701,565.719)
(-0.0167993,152.855)
(-0.495308,304.4)
(-0.195685,481.854)
(0.335182,298.758)
(0.440521,300.011)
(0.159038,37.9293)
(0.0349141,549.792)
(0.495082,418.678)
(-0.155736,396.493)
(0.23779,188.085)
(0.419298,169.749)
(-0.21814,200.441)
(-0.0620807,161.05)
(0.343526,398.643)
(-0.286567,399.066)
(0.10357,431.285)
(0.49177,310.637)
(-0.249368,67.6573)
(-0.00800489,227.112)
(0.25615,378.663)
(-0.241945,540.728)
(-0.124401,120.846)
(0.366038,425.388)
(-0.358916,235.885)
(0.0117842,297.616)
(0.328851,424.023)
(-0.219251,139.961)
(-0.0653592,451.775)
(0.336611,236.051)
(-0.353928,476.233)
(0.016956,204.839)
(0.305534,398.179)
(-0.326348,268.838)
(-0.0367147,234.264)
(0.274536,344.04)
(-0.371696,218.283)
(-0.0810804,413.357)
(0.348194,295.258)
(-0.463962,259.132)
(-0.0376997,442.94)
(0.28977,92.9572)
(-0.426996,428.528)
(-0.0693349,143.397)
(0.252097,372.831)
(0.47223,218.152)
(-0.0445178,464.24)
(0.0637794,149.111)
(-0.420123,409.17)
(-0.173115,208.543)
(0.241716,299.268)
(-0.463408,244.055)
(-0.181301,123.355)
(0.164997,360.731)
(-0.49762,97.4748)
(-0.223652,294.43)
(0.0663716,290.386)
(0.465144,416.3)
(-0.196542,417.421)
(0.248939,387.697)
(0.363621,101.921)
(-0.227933,315.697)
(0.084976,249.13)
(0.479773,312.961)
(-0.356468,201.752)
(0.105226,441.339)
(0.351542,205.02)
(-0.208298,443.293)
(-0.0501747,115.606)
(0.355701,378.842)
(-0.306046,508.263)
(0.147465,451.85)
(0.430263,368.763)
(-0.0540001,217.107)
(-0.0385464,299.081)
(0.411779,136.511)
(-0.362558,372.903)
(0.0830112,233.274)
(0.220892,235.106)
(-0.351432,507.694)
(0.0934012,191.16)
(0.262961,434.066)
(-0.315569,295.229)
(-0.0353113,446.728)
(0.363582,358.604)
(-0.293699,331.693)
(-0.0436423,209.557)
(0.350255,402.224)
(-0.171195,155.015)
(-0.199371,217.662)
(0.256387,267.057)
(0.483369,263.186)
(-0.143102,358.184)
(0.185286,585.924)
(-0.378482,595.271)
(-0.0480079,529.76)
(0.394332,500.041)
(-0.366709,55.8301)
(-0.100086,434.015)
(0.407326,375.677)
(0.488652,110.128)
(0.0117697,174.524)
(0.117533,142.541)
(0.379324,69.6708)
(-0.24475,330.473)
(0.0972238,248.46)
(0.477197,360.412)
(-0.218668,313.881)
(0.179718,255.563)
(0.399169,462.625)
(-0.132003,428.322)
(0.14383,385.965)
(-0.445078,247.677)
(-0.174024,377.183)
(0.338939,75.6942)
(0.374352,334.922)
(-0.261165,314.423)
(0.120201,348.532)
(0.391717,375.006)
(-0.168389,469.67)
(0.157986,207.351)
(0.461972,298.495)
(-0.145545,181.034)
(0.0640257,196.511)
(0.442469,47.5593)
(-0.381294,372.794)
(0.0496427,252.478)
(0.338057,378.554)
(-0.283529,318.14)
(0.10353,329.073)
(0.303693,192.27)
(-0.211169,295.648)
(-0.175995,194.074)
(0.327698,268.294)
(-0.431434,264.531)
(-0.106644,345.314)
(0.310849,621.858)
(-0.26912,309.788)
(0.041924,388.431)
(0.440268,62.3793)
(-0.397127,218.718)
(-0.162288,271.107)
(0.270831,420.511)
(-0.369707,310.87)
(-0.0595144,255.661)
(0.279411,365.542)
(-0.299584,208.223)
(-0.18699,228.314)
(0.257419,408.879)
(-0.380157,165.347)
(-0.0876293,315.502)
(0.2518,125.808)
(-0.448272,202.041)
(-0.257839,275.418)
(0.220612,415.567)
(-0.473532,168.158)
(-0.193665,236.088)
(0.1377,364.114)
(-0.476568,347.491)
(-0.0936639,253.691)
(0.0712507,305.963)
(-0.431614,433.7)
(-0.185859,113.308)
(0.181516,91.3261)
(0.343681,465.018)
(-0.132397,465.193)
(-0.0364156,29.9956)
(0.342431,494.595)
(-0.138226,487.179)
(-0.0388823,215.008)
(0.497754,428.967)
(-0.424237,149.345)
(0.0647276,340.053)
(0.327101,288.722)
(-0.281652,473.75)
(0.156629,328.812)
(0.296829,306.604)
(-0.197708,436.309)
(-0.107096,166.294)
(0.366636,426.432)
(-0.211451,386.744)
(0.496994,230.294)
(0.200336,625.337)
(-0.308541,394.484)
(-0.068945,329.588)
(0.284389,426.921)
(-0.349272,363.619)
(-0.0670152,476.192)
(0.338525,424.941)
(-0.389226,503.06)
(0.0360668,506.502)
(0.329844,292.306)
(-0.383824,380.334)
(-0.0219536,479.127)
(0.347453,464.403)
(-0.276653,327.872)
(-0.00557571,255.27)
(0.29906,223.107)
(-0.394508,319.778)
(-0.0121724,362.477)
(0.46042,148.967)
(0.485262,341.807)
(0.00624634,276.193)
(0.111258,198.177)
(0.495725,350.776)
(-0.0517402,389.978)
(-0.0492982,172.61)
(0.47399,526.29)
(-0.163481,464.143)
(0.277782,507.751)
(-0.46977,71.8486)
(-0.244549,280.117)
(0.117631,482.687)
(-0.465255,404.234)
(-0.204672,196.935)
(0.0497513,577.074)
(-0.48893,744.786)
(-0.124243,357.404)
(0.128015,482.774)
(-0.4658,606.382)
(-0.153317,308.491)
(0.1921,637.633)
(-0.389526,339.913)
(-0.110245,377.26)
(0.250826,209.34)
(-0.474385,181.453)
(-0.207067,304.577)
(0.269852,213.386)
(0.369191,158.272)
(-0.322048,248.839)
(0.101261,451.862)
(0.494049,303.393)
(-0.119063,240.271)
(0.042589,174.861)
(0.49733,201.009)
(-0.253615,188.164)
(0.254788,77.2855)
(0.262951,134.842)
(-0.421195,184.944)
(0.00642915,181.684)
(0.221526,199.272)
(-0.458347,215.599)
(-0.0589769,474.957)
(0.406107,184.281)
(-0.444359,283.753)
(-0.088985,326.449)
(0.330562,333.698)
(-0.466526,236.604)
(-0.0675534,351.693)
(0.305931,371.195)
(0.3792,59.1276)
(-0.118354,591.226)
(0.351109,184.361)
(-0.457546,473.836)
(-0.0430074,340.821)
(0.333762,299.632)
(0.414895,239.889)
(-0.0943426,498.689)
(0.276349,257.105)
(-0.432874,283.778)
(-0.0560356,270.21)
(0.15854,116.733)
(0.47576,269.806)
(-0.176091,326.263)
(0.174747,255.18)
(0.492388,380.734)
(-0.159509,276.641)
(0.22214,389.679)
(0.351779,119.068)
(-0.171741,424.483)
(0.0573084,202.931)
(0.497226,443.494)
(-0.248759,212.377)
(0.13888,427.724)
(0.49018,280.842)
(-0.218375,316.811)
(0.153945,397.717)
(-0.449284,302.97)
(-0.113672,74.1387)
(0.0541682,247.528)
(0.305055,114.277)
(-0.31048,434.833)
(0.0302913,271.511)
(0.416928,552.799)
(-0.143769,242.332)
(0.0449874,200.503)
(0.368931,402.242)
(-0.0951185,325.571)
(-0.19087,231.876)
(0.276777,389.19)
(-0.278098,500.705)
(-0.0666332,49.1868)
(0.322647,500.479)
(-0.264956,225.134)
(0.0230731,253.659)
(0.256591,292.003)
(-0.274989,357.253)
(-0.147008,143.862)
(0.260654,415.489)
(-0.317137,366.819)
(-0.00577442,228.535)
(0.329998,111.459)
(0.496602,424.579)
(-0.0219393,461.456)
(0.293488,259.711)
(-0.390746,227.79)
(-0.106326,327.253)
(0.308321,372.046)
(-0.20525,64.9797)
(-0.203002,368.628)
(0.177105,274.32)
(-0.450829,570.468)
(0.00835479,177.753)
(0.196721,431.135)
(-0.414779,184.383)
(-0.0949282,284.859)
(0.0347672,274.493)
(-0.485107,458.805)
(-0.189865,436.305)
(0.270975,432.481)
(0.447302,293.645)
(-0.108505,475.531)
(0.327998,232.925)
(0.354579,237.392)
(-0.159505,334.459)
(0.0728622,343.653)
(-0.454335,394.994)
(-0.234903,239.105)
(0.167185,245.705)
(0.403158,306.096)
(-0.215677,378.299)
(0.200159,288.469)
(0.355091,343.565)
(-0.117609,480.559)
(-0.136789,95.5947)
(0.407656,263.04)
(-0.336936,270.209)
(0.0293545,360.649)
(0.421741,490.95)
(-0.136983,320.118)
(0.486876,61.6339)
(0.232828,505.356)
(-0.25245,481.509)
(0.0100965,264.088)
(0.376195,278.494)
(-0.331714,405.572)
(0.099654,334.147)
(0.372623,196.839)
(-0.365326,250.892)
(0.0192506,315.096)
(0.320332,247.987)
(-0.33462,323.355)
(0.0530488,300.171)
(0.380613,88.3677)
(-0.479281,278.045)
(-0.0399427,484.141)
(0.438673,286.966)
(-0.435438,113.167)
(-0.172404,212.243)
(0.261525,378.094)
(-0.439642,153.287)
(-0.113078,299.798)
(0.192805,404.494)
(-0.324051,451.853)
(-0.12671,74.0363)
(0.197484,222.806)
(-0.438065,260.255)
(-0.274577,179.053)
(0.196215,470.466)
(0.479457,158.343)
(-0.131955,430.955)
(0.149841,221.635)
(-0.437849,405.328)
(-0.125149,152.053)
(0.122814,171.736)
(0.438881,411.814)
(-0.129276,306.906)
(0.146242,312.422)
(0.494764,282.929)
(-0.113658,340.572)
(0.0460391,24.0221)
(0.398397,284.9)
(-0.279694,252.649)
(0.0951634,375.052)
(0.439169,283.085)
(-0.210585,362.088)
(0.187415,205.207)
(0.356191,152.944)
(-0.329204,278.13)
(0.0311556,314.639)
(0.380588,395.135)
(-0.264447,264.485)
(0.0664426,490.945)
(-0.391884,165.531)
(-0.352479,476.48)
(0.202155,245.821)
(0.271899,318.539)
(-0.319016,248.214)
(-0.0116454,303.163)
(0.280434,440.707)
(-0.230183,511.553)
(-0.112605,123.781)
(0.31274,296.162)
(-0.38668,446.811)
(0.0544241,336.157)
(0.32392,405.379)
(-0.190195,189.882)
(-0.115764,328.107)
(0.311434,312.931)
(-0.405944,301.703)
(-0.028968,428.079)
(0.361835,174.01)
(-0.437536,417.3)
(-0.00490224,344.912)
(0.290267,339.178)
(-0.335163,302.198)
(0.0445,197.202)
(0.130733,188.091)
(-0.450625,352.712)
(-0.0561657,338.67)
(0.226496,215.73)
(-0.365811,326.622)
(-0.286094,189.479)
(0.224597,515.631)
(-0.397009,330.093)
(0.0424838,386.442)
(-0.349112,41.6992)
(0.184015,88.1338)
(-0.281175,489.898)
(0.229946,370.361)
(0.497365,194.143)
(-0.206346,182.021)
(0.134064,318.036)
(-0.458082,224.942)
(-0.226896,182.176)
(0.1748,222.579)
(0.346042,146.603)
(-0.214294,253.357)
(-0.0109972,178.47)
(0.378015,326.18)
(-0.228738,389.152)
(0.133584,91.4627)
(0.394,477.068)
(-0.0327026,190.805)
(-0.00343623,322.884)
(0.443724,146.344)
(-0.295999,272.81)
(-0.0278545,96.6259)
(0.285351,344.361)
(-0.294148,388.159)
(0.0615584,190.401)
(0.356598,311.116)
(-0.307928,133.715)
(-0.00535154,258.62)
(0.231941,229.529)
(-0.339014,419.338)
(0.0341239,321.232)
(-0.486188,238.422)
(0.42148,286.485)
(-0.0172469,421.651)
(0.103299,62.0206)
(-0.43552,478.884)
(0.0437245,265.68)
(0.280448,182.758)
(0.395846,205.748)
(-0.092106,539.803)
(0.298791,84.4106)
(-0.450162,421.524)
(-0.0693436,212.371)
(0.238204,205.255)
(0.49445,342.91)
(-0.0188166,123.482)
(0.0959112,605.376)
(-0.380497,524.18)
(-0.127649,253.727)
(0.242703,187.261)
(0.440181,337.252)
(-0.128731,472.328)
(0.36788,91.3801)
(0.411256,648.935)
(-0.0473636,558.765)
(0.0839374,207.327)
(0.490834,400.497)
(-0.116148,512.522)
(0.377455,210.93)
(0.369426,246.901)
(-0.198165,485.645)
(0.303325,366.995)
(0.358708,163.513)
(-0.17283,220.081)
(0.0991376,287.489)
(-0.485822,199.503)
(-0.195805,207.045)
(0.0380611,103.585)
(0.384485,196.849)
(-0.326595,227.16)
(-0.0107689,214.11)
(0.353784,458.143)
(-0.228555,283.94)
(0.0795554,357.596)
(0.470655,140.48)
(-0.305289,224.636)
(-0.0462638,215.984)
(0.357967,376.716)
(-0.267226,284.265)
(0.102431,273.2)
(-0.340004,102.095)
(0.487519,371.938)
(0.00634298,394.05)
(0.322937,252.003)
(-0.210371,134.408)
(-0.159178,270.014)
(0.244209,199.411)
(-0.417303,338.777)
(-0.17528,170.375)
(0.23869,475.196)
(-0.407339,221.915)
(-0.0676398,356.238)
(0.199369,154.013)
(-0.496684,375.526)
(-0.0993825,420.156)
(0.21863,296.279)
(-0.426106,404.352)
(-0.136333,257.676)
(0.232489,442.036)
(-0.419235,211.582)
(-0.18059,361.788)
(0.21296,431.514)
(-0.479745,391.074)
(-0.0617977,526.081)
(0.241872,141.634)
(-0.432469,353.687)
(-0.248682,183.288)
(0.168757,499.334)
(-0.435101,417.234)
(-0.06536,342.237)
(0.336125,232.019)
(0.264138,206.458)
(-0.191159,473.612)
(0.160135,246.584)
(-0.469756,401.4)
(-0.0438673,248.097)
(-0.281139,134.886)
(0.365908,579.826)
(-0.097105,391.438)
(0.115765,154.574)
(0.400397,132.988)
(-0.26199,221.873)
(0.00818787,275.897)
(0.458111,286.327)
(-0.297533,256.495)
(0.153609,152.058)
(0.313916,281.367)
(-0.359474,151.871)
(0.000277725,485.137)
(0.4529,269.173)
(-0.298625,175.207)
(-0.0795424,310.746)
(0.38652,391.002)
(-0.338483,216.572)
(-0.022057,215.133)
(0.319422,528.222)
(-0.103979,354.492)
(-0.185271,374.478)
(0.383363,383.296)
(-0.45022,103.758)
(-0.16687,233.985)
(0.2244,592.769)
(-0.284139,541.499)
(0.10363,114.044)
(0.183432,202.855)
(-0.420226,345.393)
(-0.0650976,216.062)
(0.223048,313.945)
(-0.411633,328.763)
(-0.0222326,255.624)
(0.167567,215.408)
(-0.447305,300.75)
(-0.105601,339.9)
(0.251502,158.272)
(-0.49694,395.868)
(-0.0835781,290.206)
(0.24028,314.128)
(-0.47957,165.482)
(-0.118592,256.795)
(0.100018,292.543)
(-0.432461,364.46)
(-0.172964,249.379)
(0.271677,132.89)
(0.395845,449.205)
(-0.114493,416.47)
(0.228949,358.198)
(-0.143577,207.181)
(-0.37157,455.751)
(0.122816,460.487)
(-0.488124,287.984)
(-0.265713,163.81)
(0.0637126,398.376)
(-0.483228,401.088)
(-0.104947,94.4124)
(-0.029798,177.401)
(0.345715,405.015)
(-0.201307,343.754)
(0.0404349,222.614)
(0.415031,260.781)
(-0.319679,232.241)
(0.0368739,351.157)
(0.430725,253.589)
(-0.325062,281.481)
(0.0723377,254.89)
(0.363114,295.783)
(-0.269138,149.086)
(0.000461294,326.799)
(0.370888,140.019)
(-0.331224,324.08)
(0.0768417,92.8843)
(0.217305,213.515)
(-0.443748,331.082)
(-0.0399817,375.925)
(0.297309,303.233)
(-0.379079,325.082)
(-0.00462302,294.252)
(0.261031,305.244)
(-0.302764,335.119)
(-0.00591566,151.71)
(0.197723,78.582)
(-0.448647,247.144)
(-0.324848,212.694)
(0.167019,527.491)
(0.485605,420.566)
(-0.0828582,613.71)
(0.213587,409.607)
(-0.340863,549.117)
(-0.0990126,270.375)
(0.409245,342.271)
(0.397113,305.017)
(-0.0585572,264.893)
(0.131484,383.597)
(-0.408745,347.091)
(-0.0884032,300.103)
(0.208043,146.452)
(-0.433919,315.28)
(0.0372084,113.336)
(-0.0931855,145.831)
(0.405263,402.023)
(-0.158903,157.908)
(0.0534745,297.402)
(0.368293,221.552)
(-0.28039,461.191)
(0.11921,402.861)
(0.43636,290.863)
(-0.270507,455.402)
(0.148911,537.946)
(-0.442817,330.5)
(-0.23898,221.539)
(0.187108,298.708)
(0.367631,148.384)
(-0.166911,237.798)
(-0.170352,160.171)
(0.309487,430.324)
(-0.250871,393.407)
(0.0320553,179.563)
(0.340598,330.955)
(-0.305888,380.119)
(0.12813,301.746)
(0.251629,275.171)
(-0.26354,492.392)
(0.154849,138.799)
(0.319885,253.543)
(-0.307992,179.002)
(-0.033852,274.367)
(0.35103,193.294)
(-0.383881,284.202)
(0.0342333,207.228)
(0.235156,164.927)
(-0.452829,266.965)
(-0.0697043,320.235)
(0.25411,281.389)
(-0.420419,332.496)
(-0.0143449,402.563)
(0.254435,43.0726)
(-0.456559,429.111)
(-0.0534251,230.936)
(0.22775,373.712)
(-0.385769,323.262)
(-0.0376404,247.672)
(0.251216,236.721)
(-0.477108,132.107)
(-0.129758,373.183)
(0.173807,171.683)
(-0.424363,518.754)
(0.179598,139.893)
(0.13215,345.782)
(-0.402449,231.876)
(-0.22464,97.1925)
(0.110405,352.659)
(-0.457823,236.098)
(-0.166261,261.323)
(0.0794832,139.905)
(0.473844,353.379)
(-0.180081,218.681)
(0.218944,164.315)
(0.367482,326.947)
(-0.0708143,264.328)
(-0.0610251,218.874)
(0.329741,205.26)
(-0.29965,483.405)
(0.109771,297.546)
(0.464196,341.906)
(-0.434496,149.163)
(0.0638345,514.457)
(-0.433232,142.721)
(-0.415429,333.091)
(0.0189707,443.307)
(0.360029,388.898)
(-0.269285,448.683)
(0.0819818,414.743)
(-0.485562,316.894)
(-0.364852,163.147)
(0.00577667,184.825)
(0.29329,461.944)
(-0.243057,448.056)
(0.123936,290.602)
(-0.456356,39.2761)
(-0.425079,280.353)
(-0.00848047,346.424)
(0.423933,239.543)
(-0.473348,99.9017)
(-0.16703,303.132)
(0.257986,553.758)
(-0.317803,466.258)
(0.0795999,370.44)
(0.284958,70.3512)
(-0.360632,349)
(0.0581835,190.631)
(0.397319,193.901)
(0.17425,106.535)
(-0.201429,252.436)
(0.0406721,198.561)
(0.478633,562.363)
(-0.0880406,387.123)
(0.236086,441.353)
(-0.368944,267.068)
(-0.0772077,372.363)
(0.373524,232.856)
(-0.460471,128.106)
(-0.0655721,249.256)
(-0.397536,127.495)
(0.373,318.972)
(-0.147309,158.801)
(0.069013,201.173)
(0.372842,258.273)
(-0.227438,328.162)
(0.0938282,397.535)
(-0.483022,327.017)
(-0.19251,456.919)
(0.33804,342.521)
(0.409428,181.7)
(-0.0503501,124.801)
(0.0708112,126.022)
(0.299486,143.499)
(-0.257563,146.119)
(-0.00904725,296.714)
(-0.358421,57.4782)
(-0.390748,512.489)
(0.13485,172.445)
(0.302299,499.321)
(-0.248985,259.203)
(0.0329263,445.029)
(0.422434,297.227)
(-0.170948,366.846)
(-0.275167,62.6164)
(0.365038,226.413)
(-0.444774,107.202)
(-0.0968748,297.933)
(0.352166,351.531)
(-0.350284,149.032)
(-0.0233821,159.984)
(0.223185,333.371)
(-0.316867,234.897)
(-0.0712819,311.333)
(0.256494,136.879)
(-0.380949,458.556)
(0.0520997,104.668)
(0.306413,324.375)
(-0.436349,50.6021)
(-0.0615186,150.253)
(0.0946014,233.332)
(0.477277,303.496)
(-0.0914658,501.149)
(0.283923,58.7491)
(-0.429908,370.447)
(-0.312035,184.194)
(0.255754,400.475)
(0.336068,379.491)
(-0.0855185,671.598)
(0.287096,63.3302)
(-0.481451,226.421)
(-0.201951,275.342)
(0.0913578,181.169)
(0.463936,524.407)
(-0.123387,267.687)
(0.161243,428.229)
(-0.431487,287.407)
(-0.145919,213.045)
(0.105523,261.608)
(0.48973,369.136)
(-0.124864,330.875)
(0.230415,225.979)
(-0.444102,125.026)
(-0.234745,196.723)
(0.235857,126.638)
(0.254845,159.901)
(-0.329536,333.452)
(0.122103,294.716)
(0.31061,207.495)
(-0.265638,336.568)
(0.0918558,241.13)
(0.271593,170.599)
(-0.292002,521.937)
(0.216521,157.329)
(0.291842,374.064)
(-0.283709,434.086)
(0.133798,302.528)
(0.346162,397.731)
(-0.118285,419.201)
(-0.0629222,211.556)
(0.499613,327.972)
(-0.169051,165.834)
(0.465486,149.704)
(0.202003,126.241)
(0.43328,178.931)
(-0.0758836,99.3788)
(0.11203,386.983)
(-0.409347,277.09)
(-0.128852,348.963)
(0.204787,212.41)
(-0.430438,468.896)
(-0.0512564,292.13)
(0.357596,296.038)
(0.454724,215.178)
(-0.017764,257.1)
(0.148327,282.482)
(-0.354775,176.848)
(-0.17852,304.47)
(0.203721,166.999)
(-0.47302,284.717)
(-0.207021,283.401)
(0.28859,335.761)
(0.378062,198.204)
(-0.148779,216.658)
(0.123184,362.533)
(-0.454514,112.116)
(-0.246301,430.593)
(0.157813,377.052)
(-0.414336,371.903)
(-0.303133,197.108)
(0.213193,355.074)
(0.449508,172.756)
(-0.0373669,51.8826)
(-0.00391882,414.393)
(0.434879,311.58)
(-0.220773,353.427)
(0.0254748,272.213)
(0.469166,518.681)
(-0.158998,197.508)
(0.129159,277.723)
(-0.48767,184.556)
(-0.394666,221.677)
(0.133036,436.343)
(0.170188,87.0156)
(-0.232473,328.136)
(-0.0770013,220.95)
(0.487153,295.685)
(-0.428671,290.498)
(0.178693,241.844)
(0.221119,325.391)
(-0.173096,156.331)
(-0.169106,388.844)
(0.282101,402.845)
(-0.370581,404.18)
(-0.0185521,449.495)
(0.382059,431.92)
(-0.254844,369.274)
(0.216902,172.695)
(0.254552,162.034)
(-0.35024,89.753)
(-0.162863,162.738)
(0.232064,315.943)
(-0.163083,100.516)
(-0.241703,427.425)
(0.254249,277.403)
(0.463597,379.582)
(-0.111651,416.308)
(0.249282,344.033)
(-0.482057,251.953)
(-0.103276,381.666)
(0.192147,201.042)
(-0.4859,385.823)
(-0.105806,251.988)
(0.128044,428.254)
(-0.399635,508.504)
(-0.153703,115.334)
(0.170322,331.501)
(0.478468,295.565)
(-0.172583,366.097)
(0.172878,424.528)
(-0.466174,403.943)
(-0.0673038,439.23)
(0.309231,50.4822)
(0.486024,355.866)
(-0.0506699,125.724)
(0.0302571,305.253)
(0.469888,405.488)
(-0.172061,329.519)
(0.226774,288.099)
(0.404853,132.764)
(-0.218527,227.337)
(0.0583847,266.222)
(0.434508,296.042)
(-0.163605,392.193)
(-0.438197,166.893)
(0.307707,492.965)
(-0.228516,220.896)
(0.00185427,446.696)
(0.462716,474.018)
(-0.122058,185.069)
(0.02591,202.845)
(0.377794,125.736)
(-0.357229,298.283)
(0.0285371,282.935)
(0.401392,246.28)
(-0.359519,222.335)
(0.0271987,173.034)
(0.264871,395.21)
(-0.284162,308.5)
(0.00837652,392.529)
(0.460613,203.195)
(-0.289709,235.788)
(-0.2423,130.767)
(0.319177,397.026)
(-0.412641,117.951)
(0.0127557,244.891)
(0.180657,199.568)
(-0.375603,186.61)
(-0.115822,339.48)
(0.326609,179.659)
(-0.422277,308.477)
(-0.0298521,140.101)
(0.295516,163.217)
(0.370858,272.184)
(-0.104802,424.447)
(0.220541,184.777)
(-0.478915,183.981)
(-0.172302,378.392)
(0.303463,246.78)
(0.443196,221.097)
(-0.145219,298.507)
(0.248364,219.608)
(0.373542,153.605)
(-0.195304,348.481)
(0.175129,181.822)
(0.413656,277.687)
(-0.207461,375.154)
(0.210961,372.161)
(-0.407159,74.2639)
(-0.284621,237.988)
(0.0485507,315.524)
(0.494526,419.738)
(-0.251555,79.6507)
(0.062504,317.38)
(0.395983,331.331)
(-0.195777,329.826)
(0.0802495,315.57)
(-0.481588,245.569)
(-0.315775,263.098)
(0.0727285,278.274)
(0.421278,457.631)
(-0.111599,273.163)
(0.0877022,257.317)
(-0.40263,198.731)
(-0.410018,180.188)
(0.150813,229.345)
(0.122201,169.997)
(-0.301733,322.96)
(-0.103863,82.9943)
(0.355702,268.995)
(0.484855,50.3946)
(-0.0746189,214.709)
(0.153254,136.048)
(-0.484788,356.725)
(-0.0793202,365.667)
(0.268215,333.328)
(-0.418029,258.744)
(-0.0817518,475.888)
(0.357464,343.386)
(-0.354558,277.479)
(-0.0215384,78.0293)
(0.181379,335.97)
(-0.431854,436.519)
(0.0416521,470.843)
(0.00801366,36.1377)
(-0.410264,208.309)
(-0.20462,326.314)
(0.310345,414.363)
(-0.378771,110.756)
(-0.0820228,55.5117)
(0.084688,318.302)
(-0.444099,329.667)
(-0.112635,157.662)
(0.159043,210.761)
(0.489714,108.235)
(-0.284806,314.703)
(0.135091,421.117)
(-0.446402,368.035)
(-0.122557,229.305)
(0.346991,193.225)
(0.229994,209.194)
(-0.309818,244.997)
(0.0594841,416.801)
(0.468692,156.702)
(-0.281564,430.792)
(0.129805,116.36)
(0.345195,544.672)
(-0.206726,448.138)
(0.126223,478.35)
(-0.417016,378.567)
(-0.0706695,48.2308)
(-0.00212872,130.969)
(0.333781,226.209)
(-0.316292,129.184)
(-0.05591,408.817)
(0.436646,306.808)
(-0.415223,347.619)
(0.069605,456.928)
(0.364123,149.575)
(-0.38039,398.122)
(0.060006,485.762)
(0.402741,336.817)
(-0.152299,374.742)
(-0.277855,80.9046)
(0.337394,186.901)
(-0.425082,190.192)
(-0.0526408,176.167)
(0.27935,246.447)
(-0.485021,191.22)
(-0.0505815,371.471)
(0.234546,220.158)
(-0.342275,354.684)
(-0.0243352,132.696)
(0.246373,48.8424)
(0.432915,402.684)
(-0.108942,502.863)
(0.322484,444.491)
(-0.225151,60.1582)
(-0.168697,294.518)
(0.23018,268.149)
(-0.402122,206.116)
(-0.212302,134.518)
(0.112674,278.573)
(0.483322,299.75)
(-0.184412,378.404)
(0.224333,291.874)
(0.49082,314.78)
(-0.114486,136.063)
(0.086767,457.948)
