(-338.561,607.962)
(-190.961,-263.312)
(103.82,668.325)
(-507.292,518.656)
(-206.944,127.274)
(231.95,512.922)
(-567.502,381.934)
(-324.688,449.404)
(78.8851,284.999)
(-169.915,824.504)
(-661.214,186.337)
(450.905,141.218)
(-900.463,1303.65)
(169.51,62.1294)
(144.51,427.124)
(-445.771,572.247)
(-468.471,539.726)
(379.521,249.44)
(-322.958,943.274)
(-468.713,-136.473)
(-32.8644,910.024)
(-115.376,653.019)
(-175.981,566.921)
(7.78632,112.503)
(-31.8203,763.46)
(-700.114,669.639)
(468.845,133.404)
(-205.402,870.766)
(-528.731,365.356)
(25.3736,450.623)
(237.784,1023.55)
(-408.477,360.512)
(184.13,165.763)
(165.213,954.048)
(-552.414,251.819)
(421.051,296.947)
(-264.802,532.581)
(-323.833,593.934)
(-95.3852,333.172)
(287.163,676.034)
(-317.175,732.183)
(30.8678,-186.63)
(261.011,886.385)
(-468.625,241.347)
(-151.545,201.519)
(182.636,503.301)
(-733.728,819.839)
(31.6214,172.584)
(332.182,798.441)
(-495.586,629.721)
(150.47,90.9646)
(231.739,660.156)
(-340.074,398.162)
(-174.211,129.879)
(128.608,423.977)
(-493.365,792.945)
(-164.442,26.1888)
(39.7778,657.968)
(-330.658,821.42)
(-207.443,167.716)
(293.313,628.499)
(-419.762,642.703)
(-175.277,464.896)
(432.917,388.994)
(-340.627,740.348)
(-103.672,167.071)
(126.567,402.168)
(-158.685,761.79)
(-296.604,100.524)
(40.5789,513.044)
(-98.3338,831.018)
(-124.797,200.847)
(-135.415,263.919)
(-47.6593,1033.46)
(-132.338,323.159)
(118.759,349.593)
(317.216,575.832)
(-644.411,180.191)
(160.611,362.569)
(-13.8144,515.33)
(-519.522,675.384)
(205.964,36.3348)
(77.3654,762.486)
(-451.084,363.807)
(-164.957,51.7567)
(183.847,911.774)
(-639.87,550.707)
(158.552,155.751)
(187.292,806.066)
(-511.509,603.509)
(88.8892,-52.2707)
(145.197,967.784)
(-439.752,618.32)
(244.791,87.1038)
(486.876,633.268)
(-685.378,285.044)
(39.0052,-8.30969)
(60.1524,768.754)
(-504.942,639.312)
(198.843,72.156)
(322.829,482.947)
(-714.693,306.146)
(-258.357,170.53)
(211.061,798.589)
(-498.813,581.213)
(-27.324,79.3287)
(30.6588,646.424)
(-473.197,715.272)
(-46.018,266.145)
(179.805,637.489)
(-255.944,695.144)
(-49.2615,205.898)
(193.944,468.751)
(-251.389,634.636)
(-155.671,407.6)
(415.727,220.417)
(-274.458,597.278)
(-346.746,277.853)
(323.423,364.5)
(63.7297,678.147)
(-336.65,-153.527)
(-37.175,148.747)
(-190.251,727.213)
(-655.503,241.423)
(315.04,247.809)
(-264.021,562.803)
(-856.574,339.658)
(239.044,327.695)
(-424.78,876.284)
(-484.624,721.931)
(559.966,243.31)
(-25.4142,442.849)
(-1020.42,268.359)
(10.3901,553.026)
(64.5414,1061)
(-556.974,492.43)
(376.477,400.354)
(189.751,677.265)
(-637.916,390.803)
(122.171,119.49)
(-124.096,1057.17)
(-240.14,685.186)
(358.132,-84.6159)
(-69.7934,761.287)
(-341.13,470.45)
(-51.6833,-49.6437)
(48.4757,798.191)
(-656.127,498.944)
(-91.2371,313.067)
(203.213,825.057)
(-552.789,739.224)
(113.273,261.869)
(309.165,759.741)
(-301.485,713.489)
(16.9549,-142.039)
(143.393,835.159)
(-343.196,690.499)
(90.1539,62.0006)
(231.612,555.694)
(-347.659,627.235)
(-196.765,33.4215)
(283.559,526.022)
(-628.008,770.05)
(-52.8129,280.785)
(333.673,583.006)
(-202.719,694.578)
(-321.169,39.9688)
(327,524.393)
(-348.733,916.57)
(-144.323,-52.3604)
(292.721,622.752)
(-301.665,577.803)
(-378.131,259.682)
(295.081,489.176)
(-176.479,953.834)
(-142.159,-17.0347)
(189.767,392.683)
(-350.154,783.149)
(-208.714,403.942)
(353.394,293.234)
(-119.293,702.282)
(-453.77,175.671)
(188.138,375.241)
(-201.19,891.934)
(-142.451,344.415)
(64.3253,158.683)
(61.2713,883.121)
(-545.929,248.726)
(273.903,381.67)
(-10.1183,743.715)
(-400.628,403.717)
(227.737,158.874)
(-110.926,732.045)
(-422.481,601.695)
(226.096,91.0639)
(57.7764,908.641)
(-351.382,240.415)
(-89.8947,277.564)
(220.238,813.732)
(-563.002,504.625)
(297.027,332.343)
(108.1,538.872)
(-454.907,670.277)
(162.274,173.868)
(207.678,689)
(-289.102,484.006)
(-186.598,168.149)
(488.674,810.205)
(-343.816,321.567)
(-197.171,237.191)
(498.674,514.296)
(-602.025,633.959)
(65.8015,58.8923)
(134.4,628.255)
(-195.116,794.366)
(-65.9173,-227.965)
(184.909,739.554)
(-346.239,484.596)
(-225.364,179.371)
(212.039,630.468)
(-159.01,824.203)
(-50.6233,-60.6058)
(272.948,470.165)
(-410.393,602.723)
(-201.034,160.525)
(251.457,582.285)
(-237.004,673.229)
(-59.5341,48.2687)
(47.8161,493.482)
(-205.485,497.294)
(-394.933,439.942)
(269.427,495.762)
(-95.8061,701.592)
(30.2335,203.292)
(-240.332,199.063)
(108.032,766.324)
(-443.726,461.189)
(147.703,247.711)
(175.045,809.388)
(-349.207,449.521)
(190.18,-174.926)
(21.6426,1124.28)
(-550.586,104.875)
(539.842,434.46)
(-246.205,524.436)
(-126.713,428.764)
(11.5248,155.818)
(151.129,521.034)
(-595.152,476.472)
(103.726,166.836)
(34.4602,730.006)
(-467.905,557.438)
(147.312,300.194)
(376.265,733.245)
(-411.824,196.011)
(89.0343,298.576)
(114.865,424.083)
(-353.088,455.503)
(-259.567,228.019)
(266.416,619.778)
(-252.553,728.558)
(17.3669,-208.139)
(-66.9188,585.767)
(-345.254,703.11)
(-216.256,141.787)
(234.11,701.881)
(-318.325,704.195)
(-24.9188,331.25)
(505.287,406.937)
(-310.71,493.254)
(-234.416,93.3916)
(127.014,468.839)
(-172.123,827.148)
(-238.983,34.9081)
(195.926,567.441)
(-67.4102,764.546)
(-213.624,119.296)
(333.251,282.961)
(-347.821,720.152)
(-204.092,329.998)
(329.379,215.404)
(-206.054,842.589)
(-178.992,130.764)
(184.972,204.265)
(-191.951,834.231)
(-351.219,211.826)
(323.165,467.086)
(20.535,577.592)
(-388.795,266.5)
(226.437,252.535)
(-5.01866,671.1)
(-385.734,317.264)
(162.327,139.959)
(-8.17564,791.571)
(-325.121,311.818)
(62.216,100.688)
(70.2415,822.118)
(-381.959,380.023)
(126.699,45.7724)
(77.6322,850.401)
(-395.432,329.336)
(163.418,123.813)
(46.6761,715.774)
(-336.554,411.312)
(139.513,56.5848)
(-74.1823,561.506)
(-347.251,620.969)
(21.8821,168.584)
(303.77,452.821)
(-539.65,552.549)
(-116.373,94.2278)
(350.884,696.872)
(-465.491,442.124)
(-188.04,122.805)
(301.359,702.219)
(-392.324,650.935)
(-0.711247,-21.5154)
(123.174,683.203)
(-214.454,676.219)
(-3.815,2.3169)
(79.6853,389.225)
(-327.22,868.537)
(-34.195,135.533)
(343.983,273.413)
(-432.06,766.375)
(-199.034,162.28)
(431.65,397.392)
(-360.051,740.578)
(-206.501,98.9884)
(379.263,466.588)
(-187.253,699.299)
(-235.674,-8.38299)
(230.875,441.021)
(-43.0184,689.424)
(-414.124,-50.9438)
(182.052,472.378)
(11.3835,758.396)
(-408.709,-31.4474)
(208.068,360.119)
(-111.806,705.101)
(-504.343,119.264)
(190.073,435.234)
(13.7995,784.802)
(-403.607,114.318)
(124.123,319.268)
(15.5564,742.223)
(-519.547,312.346)
(239.503,202.113)
(-123.091,915.293)
(-247.558,424.793)
(313.092,73.4604)
(-17.32,710.616)
(-509.864,311.619)
(143.547,262.054)
(12.6451,931.196)
(-119.08,508.408)
(381.097,-4.03175)
(61.284,432.473)
(-599.106,437.653)
(88.3361,206.119)
(176.1,914.358)
(-80.7265,426.223)
(252.697,-64.6726)
(152.329,406.333)
(-504.41,348.813)
(-32.4246,162.202)
(239.721,580.037)
(-375.468,453.94)
(42.2251,90.6875)
(226.332,448.103)
(-331.735,520.468)
(7.56192,-104.253)
(94.5395,370.227)
(-514.711,544.426)
(-144.362,86.7493)
(174.978,583.558)
(-322.104,526.46)
(-18.9387,100.665)
(85.4397,284.532)
(-307.087,550.073)
(-350.793,51.398)
(64.1728,473.2)
(-312.012,685.515)
(-244.56,239.708)
(244.584,407.927)
(-194.06,539.579)
(-373.788,117.061)
(49.9945,406.438)
(-212.06,640.772)
(-392.581,329.003)
(90.2598,378.351)
(-41.0184,735.142)
(-423.117,314.211)
(185.404,332.144)
(-39.3506,721)
(-353.256,349.146)
(157.84,182.072)
(-69.2506,705.923)
(-462.739,426.344)
(121.998,288.969)
(162.43,826.767)
(-334.028,334.871)
(142.835,106.901)
(99.2184,751.081)
(-373.551,330.717)
(73.4135,117.728)
(121.583,644.278)
(-479.007,492.605)
(128.545,17.185)
(85.0291,721.082)
(-440.943,352.124)
(-138.678,157.66)
(190.285,779.313)
(-447.675,570.466)
(85.8423,128.629)
(102.264,703.179)
(-228.206,735.758)
(93.4277,42.3452)
(428.281,580.428)
(-378.507,416.327)
(3.66016,117.109)
(427.678,386.498)
(-334.27,308.371)
(-480.189,-139.399)
(101.957,603.92)
(-528.357,858.634)
(-64.6845,260.295)
(460.116,437.771)
(-312.979,778.543)
(-117.613,-58.8602)
(435.074,400.457)
(-433.556,669.565)
(-147.127,39.9057)
(442.676,218.586)
(-562.785,807.049)
(-94.2023,-284.137)
(-124.589,602.865)
(-200.628,890.143)
(-156.32,115.54)
(538.208,313.157)
(-570.932,376.731)
(-286.592,280.59)
(0.000157952,365.425)
(-86.5062,890.726)
(-223.648,95.4457)
(14.6169,208.349)
(-166.595,856.986)
(-500.869,294.761)
(220.427,444.897)
(42.4797,877.718)
(-439.425,284.493)
(405.047,390.814)
(43.8917,799.823)
(-230.116,223.914)
(383.807,200.819)
(-63.9386,522.56)
(-275.13,336.104)
(16.2394,104.418)
(276.223,766.514)
(-417.317,137.558)
(8.23251,48.3018)
(72.3788,767.128)
(-452.106,380.249)
(230.649,108.724)
(56.342,496.525)
(-465.176,483.886)
(-58.1768,-82.6733)
(138.088,893.244)
(-490.953,362.083)
(120.533,162.059)
(95.7732,711.421)
(-241.583,404.068)
(-36.5173,96.582)
(165.177,432.072)
(-482.38,669.972)
(-4.4256,63.6097)
(311.278,563.819)
(-503.819,472.276)
(-98.1354,174.155)
(310.72,685.093)
(-183.631,433.241)
(-102.704,86.727)
(233.925,272.628)
(-395.314,697.504)
(-139.878,89.9653)
(445.413,368.789)
(-381.311,364.699)
(-410.144,75.7139)
(207.43,370.131)
(-404.483,739.914)
(-240.138,135.364)
(334.264,265.775)
(-524.054,549.605)
(-531.978,279.937)
(276.731,603.645)
(-197.187,696.214)
(-420.327,342.941)
(449.052,345.641)
(-362.541,910.649)
(-25.3787,176.848)
(238.678,469.153)
(35.3167,479.368)
(-441.862,393.735)
(450.096,289.588)
(95.7739,578.051)
(-475.398,49.2482)
(343.462,339.048)
(-197.37,467.496)
(-157.639,355.762)
(-42.6024,25.6301)
(102.424,699.553)
(-446.28,229.574)
(82.5423,183.476)
(120.88,605.661)
(-522.893,220.96)
(187.687,366.72)
(22.8287,160.106)
(-465.464,727.367)
(32.9911,-113.088)
(180.011,473.234)
(-628.467,532.045)
(-18.3433,-250.475)
(-69.5122,867.95)
(-389.233,284.753)
(-283.97,26.381)
(-4.85711,727.684)
(-537.465,567.724)
(-96.3226,196.214)
(24.0671,660.439)
(-350.491,585.679)
(-281.031,327.202)
(348.316,498.915)
(-532.448,668.539)
(-186.108,350.792)
(306.51,473.624)
(-303.026,912.615)
(-86.0313,43.0393)
(278.712,453.58)
(-225.676,864.62)
(-222.79,-207.742)
(174.634,671.405)
(-320.659,696.346)
(-64.9663,253.987)
(215.467,239.692)
(-243.3,783.214)
(-369.278,109.37)
(225.686,477.087)
(-184.062,660.785)
(-584.461,445.54)
(492.376,442.228)
(-52.0119,914.525)
(-235.15,104.473)
(179.404,202.693)
(-30.0817,1114.83)
(-312.93,-26.8179)
(163.624,475.946)
(152.211,1013.28)
(-216.402,162.487)
(462.224,114.516)
(-108.362,799.458)
(-250.002,259.433)
(413.16,41.0236)
(-59.2721,724.171)
(-511.478,220.326)
(472.466,296.345)
(60.8156,595.659)
(-492.232,111.779)
(226.993,300.191)
(59.682,684.423)
(-357.967,228.075)
(182.367,227.868)
(104.111,644.744)
(-294.292,308.183)
(166.314,160.549)
(244.649,530.288)
(-313.155,155.188)
(-85.7194,54.7937)
(139.517,436.907)
(-493.059,447.268)
(-129.98,-34.2837)
(105.375,725.771)
(-380.537,413.587)
(-252.179,91.208)
(294.323,915.816)
(-127.373,256.443)
(-357.155,96.7889)
(426.661,710.458)
(-246.036,350.168)
(-214.22,24.9464)
(350.442,357.773)
(-612.327,538.593)
(-223.741,26.7968)
(302.965,719.393)
(-512.146,316.746)
(-234.098,314.422)
(187.27,793.728)
(46.7338,329.892)
(-388.534,311.288)
(424.256,367.782)
(-276.517,404.257)
(-265.004,409.122)
(264.019,61.0153)
(-181.92,710.135)
(-587.279,50.6734)
(288.8,637.216)
(-20.0776,531.889)
(-417.733,182.48)
(57.4655,286.453)
(29.6591,918.532)
(-380.623,159.929)
(346.732,218.18)
(-228.151,808.673)
(-67.4489,274.189)
(196.345,-76.9267)
(-170.529,717.47)
(-544.035,139.274)
(202.246,377.187)
(-349.334,615.714)
(-177.1,784.076)
(234.833,70.3522)
(238.099,814.148)
(-260.967,181.451)
(264.178,-14.3032)
(-106.194,445.23)
(-472.879,275.492)
(-201.991,191.51)
(-14.5004,767.703)
(-235.265,798.77)
(125.862,-175.43)
(269.767,999.601)
(-247.98,37.6995)
(78.7678,112.255)
(-74.9116,403.92)
(-270.893,568.153)
(-101.309,-75.6895)
(60.5063,601.227)
(-376.816,379.421)
(-287.015,268.917)
(252.864,442.474)
(-529.835,717.953)
(-76.3958,297.36)
(526.488,453.732)
(-487.618,490.865)
(-109.602,143.057)
(397.4,448.544)
(-504.454,376.783)
(-299.089,236.513)
(360.655,521.351)
(-499.244,454.284)
(-180.354,307.894)
(74.7756,488.267)
(-135.678,704.995)
(-315.381,322.778)
(384.728,441.636)
(-83.1254,739.01)
(-153.617,64.1773)
(242.294,367.038)
(-0.286933,576.831)
(-393.171,70.2306)
(295.7,275.134)
(-242.42,494.633)
(-605.011,258.793)
(254.053,535.881)
(-70.9442,661.99)
(-420.818,363.847)
(420.126,560.131)
(277.497,413.304)
(-449.254,147.759)
(209.811,127.693)
(-89.0319,599.167)
(-479.656,289.755)
(157.918,297.163)
(126.343,660.571)
(-373.366,213.584)
(105.959,38.867)
(-174.33,683.906)
(-363.429,392.991)
(-25.441,167.766)
(-3.93148,825.702)
(-211.388,507.757)
(165.909,17.3597)
(-11.5207,600.768)
(-402.268,416.343)
(-69.4635,222.293)
(90.0345,756.763)
(-298.291,642.137)
(279.776,294.327)
(332.268,411.619)
(-295.569,459.296)
(123.45,48.1627)
(177.417,440.639)
(-303.22,414.609)
(33.8761,133.131)
(168.97,376.906)
(-121.124,368.103)
(-265.104,-83.7337)
(-0.0264903,363.201)
(-326.266,600.019)
(-249.276,107.489)
(55.452,411.41)
(-254.314,684.486)
(-256.835,155.892)
(98.3985,432.076)
(-126.988,741.329)
(-275.431,134.347)
(179.914,406.515)
(-142.105,727.907)
(-190.325,261.95)
(321.477,176.704)
(-225.107,639.356)
(-346.201,213.773)
(229.791,398.084)
(43.2461,624.297)
(-323.872,155.033)
(200.872,159.374)
(-91.8432,594.055)
(-509.246,214.761)
(134.074,290.758)
(-52.9218,738.134)
(-323.365,332.866)
(149.71,156.742)
(100.895,730.898)
(-389.314,193.114)
(65.9826,58.6397)
(-65.0579,833.078)
(-267.79,303.762)
(36.1307,1.25143)
(-79.5965,804.233)
(-337.733,449.147)
(228.935,143.612)
(144.376,484.688)
(-534.72,213.338)
(-245.796,175.872)
(85.7936,910.879)
(-284.438,553.17)
(181.922,139.135)
(302.75,482.127)
(-516.69,189.626)
(-330.412,209.079)
(197.9,827.752)
(-293.757,597.811)
(119.827,87.0076)
(150.932,433.143)
(-432.378,626.866)
(37.6363,137.173)
(184.69,384.901)
(-487.719,706.409)
(27.5969,219.656)
(357.732,442.904)
(-312.673,474.656)
(-269.043,76.6632)
(217.202,578.439)
(-194.123,713.932)
(-76.4635,-29.7415)
(168.014,425.809)
(-292.662,632.977)
(-161.668,162.638)
(146.083,346.172)
(-174.38,830.632)
(-152.072,78.0709)
(235.737,298.07)
(-236.264,780.156)
(-218.023,66.8461)
(259.914,481.002)
(-153.814,544.049)
(-274.635,335.366)
(381.424,305.076)
(-31.7021,442.085)
(-551.586,232.4)
(334.857,359.497)
(-60.6976,660.237)
(-257.809,37.8836)
(-112.769,335.461)
(139.304,820.057)
(-258.007,165.669)
(24.8248,123.27)
(2.11139,798.091)
(-374.779,309.146)
(258.725,269.898)
(35.1729,540.712)
(-371.51,382.126)
(165.908,213.957)
(140.821,399.25)
(-664.69,576.48)
(405.418,160.145)
(-97.7038,521.864)
(-226.215,638.927)
(173.981,-66.8043)
(73.6007,611.072)
(-235.386,415.173)
(-65.5798,-33.8692)
(205.051,578.667)
(-462.886,410.644)
(-62.5098,64.5497)
(164.521,665.135)
(-330.893,402.577)
(-205.759,119.435)
(280.172,729.493)
(-251.026,412.992)
(-154.482,97.8585)
(262.932,609.489)
(-221.157,452.884)
(-194.256,45.0681)
(197.152,592.612)
(-130.181,503.826)
(-262.801,6.62472)
(196.696,561.153)
(-153.824,496.022)
(-298.264,150.955)
(235.442,387.014)
(-152.045,700.723)
(-267.946,-53.1579)
(102.738,525.588)
(-37.9475,634.037)
(-400.348,102.102)
(263.161,503.842)
(-16.39,631.32)
(-328.84,148.642)
(374.301,305.301)
(-142.774,552.737)
(-325.542,92.0621)
(138.349,271.427)
(-214.904,640.967)
(-242.455,293.59)
(-50.5199,201.684)
(77.9324,904.361)
(-240.954,240.749)
(162.917,74.7348)
(19.9413,729.141)
(-503.77,157.848)
(112.359,366.888)
(65.8792,697.202)
(-377.701,413.256)
(275.903,221.45)
(133.36,615.314)
(-269.276,370.184)
(260.168,-60.9573)
(-6.24982,416.569)
(-587.888,335.956)
(-46.7105,52.0049)
(-207.337,878.32)
(-240.295,596.165)
(69.0104,381.208)
(386.3,556.553)
(-154.981,556.082)
(28.4133,-140.198)
(358.635,490.179)
(-562.376,415.912)
(-13.4835,-16.5034)
(251.806,641.254)
(-519.858,464.263)
(98.1737,-67.4228)
(2.41785,804.683)
(-264.913,275.81)
(-56.3862,329.533)
(67.4131,455.144)
(-40.1187,609.147)
(-265.312,129.937)
(448.076,455.801)
(-239.535,451.033)
(-270.691,-35.4722)
(66.4516,517.119)
(-185.207,819.624)
(-35.4153,65.4715)
(341.028,422.499)
(-165.263,397.8)
(-304.81,49.4837)
(30.5557,442.754)
(31.748,759.98)
(-284.42,-55.8897)
(170.037,462.976)
(-90.797,582.974)
(-246.463,156.891)
(135.733,399.266)
(177.263,528.419)
(-405.421,10.3176)
(-109.114,236.096)
(117.947,887.955)
(-391.295,204.635)
(418.994,130.5)
(-99.7925,583.414)
(-503.324,89.5996)
(252.286,379.14)
(-11.8153,469.318)
(-503.403,95.0745)
(-39.7828,432.338)
(95.5455,582.987)
(-393.544,325.745)
(13.9535,196.396)
(121.624,593.637)
(-493.45,328.541)
(-50.3402,132.534)
(20.0011,814.097)
(-348.108,439.879)
(101.963,153.091)
(65.1199,649.81)
(-344.348,405.799)
(-16.9853,129.558)
(13.1256,625.533)
(-379.467,614.961)
(56.4367,161.682)
(168.251,705.217)
(-286.714,398.003)
(26.0963,230.035)
(45.1109,418.427)
(-348.754,649.825)
(-124.564,292.968)
(263.448,563.039)
(-283.063,747.608)
(48.5856,143.568)
(259.189,690.222)
(-41.4928,470.584)
(-55.1986,198.646)
(233.614,425.105)
(-25.4296,639.231)
(-42.7081,52.0518)
(224.19,306.922)
(-163.201,608.908)
(-45.9554,57.7263)
(32.4358,236.606)
(-272.029,708.888)
(-58.1618,421.605)
(273.307,171.809)
(-96.2764,658.95)
(-229.776,259.907)
(338.074,335.575)
(-19.5022,468.647)
(-271.392,274.219)
(151.442,289.231)
(154.46,581.263)
(-245.192,243.709)
(76.7015,-24.285)
(-105.816,744.048)
(-371.825,432.826)
(317.481,355.407)
(219.497,422.407)
(-458.487,422.319)
(172.184,207.153)
(354.618,694.068)
(-347.456,150.828)
(-62.8553,250.681)
(453.65,825.144)
(-87.3307,277.468)
(154.593,-184.805)
(174.065,486.178)
(-409.86,464.21)
(150.49,-108.146)
(206.433,590.02)
(-402.418,477.144)
(231.705,-30.2791)
(422.973,519.223)
(-452.052,89.1949)
(69.1327,14.4892)
(37.0641,305.663)
(-344.597,548.294)
(-171.564,-94.9929)
(294.105,625.38)
(-187.139,441.424)
(-202.352,-309.706)
(272.085,574.061)
(-579.422,408.777)
(156.211,-59.9961)
(-239.05,359.038)
(-166.116,662.631)
(-261.039,-22.8363)
(58.1312,356.771)
(-349.557,800.709)
(-156,215.845)
(296.623,116.181)
(-447.408,1087.58)
(-27.526,-20.1064)
(530.369,432.458)
(-355.651,542.654)
(-112.629,7.82888)
(400.154,346.945)
(-335.502,400.801)
(-359.764,24.8752)
(202.315,530.533)
(-150.706,517.336)
(-368.674,89.1532)
(168.625,571.809)
(32.9781,646.606)
(-116.864,48.294)
(43.6773,356.746)
(252.599,609.172)
(-205.302,-52.7142)
(-23.0832,-16.6829)
(-108.192,677.121)
(-421.685,181.747)
(109.776,239.791)
(40.9122,652.729)
(-347.992,163.234)
(11.3268,192.068)
(168.934,692.487)
(-356.362,115.512)
(-24.9767,79.9052)
(30.9164,713.547)
(-390.364,286.773)
(148.235,230.221)
(185.459,404.65)
(-554.438,299.669)
(-20.5191,301.218)
(534.173,534.752)
(-576.453,50.8979)
(21.762,34.1637)
(-31.5526,482.685)
(-501.926,278.307)
(-203.756,228.061)
(86.4475,431.473)
(-603.703,681.003)
(-1.2983,247.627)
(431.408,487.504)
(-655.015,351.718)
(-49.1995,163.397)
(71.2748,606.233)
(-389.042,532.427)
(-109.65,196.191)
(203.601,609.318)
(-336.535,531.85)
(-33.1775,142.692)
(76.0855,631.022)
(-110.09,402.208)
(-300.07,324.952)
(223.234,547.579)
(109.935,564.102)
(-377.02,99.317)
(387.806,378.27)
(-253.08,597.855)
(-235.089,145.557)
(285.769,404.879)
(-237.395,665.927)
(-51.0324,239.133)
(359.533,250.426)
(-201.333,471.423)
(-220.327,151.318)
(210.81,342.574)
(-200.578,399.594)
(-252.009,316.392)
(23.7168,392.324)
(138.124,504.915)
(-218.189,364.739)
(49.6276,7.08012)
(132.648,611.729)
(-462.855,184.311)
(33.3959,28.3554)
(-245.904,744.446)
(-407.149,531.402)
(275.581,354.411)
(24.7552,545.169)
(-192.64,522.495)
(93.869,211.719)
(364.363,485.091)
(-272.71,390.811)
(-85.7995,-132.386)
(259.064,730.681)
(-390.333,436.128)
(193.385,-190.976)
(-37.1477,734.876)
(-250.927,413.992)
(214.26,-12.236)
(29.8973,383.959)
(-355.84,425.285)
(-80.2561,-55.8979)
(96.4632,655.734)
(-316.838,231.046)
(-240.163,127.346)
(-8.86281,625.116)
(-171.829,545.443)
(-193.677,119.635)
(142.917,535.294)
(-282.701,557.214)
(-106.078,273.189)
(176.82,408.159)
(-138.545,615.103)
(-260.041,250.157)
(416.567,349.771)
(-313.34,637.837)
(-88.0952,197.952)
(211.862,461.125)
(189.739,597.065)
(-316.759,-37.7834)
(311.035,205.483)
(-257.151,713.909)
(-132.835,-57.8139)
(59.4864,292.675)
(-281.163,611.87)
(-300.299,371.803)
(215.146,391.711)
(69.9515,729.465)
(-222.079,221.078)
(358.331,257.304)
(27.5181,541.638)
(-300.397,209.455)
(285.501,222.219)
(124.246,715.89)
(57.3735,-151.737)
(-111.435,-89.4172)
(-207.368,473.899)
(-342.99,438.234)
(-10.9185,-18.4597)
(-42.2358,671.466)
(-439.192,474.79)
(186.644,33.6627)
(-30.0754,825.307)
(-167.397,195.372)
(23.6777,136.23)
(-53.7631,548.242)
(-192.05,423.356)
(-142.263,152.305)
(136.282,526.98)
(-216.927,712.264)
(-28.2517,-195.277)
(128.561,761.758)
(-335.883,608.1)
(328.268,86.8529)
(162.576,420.242)
(-227.702,465.438)
(81.781,18.0645)
(65.3306,426.371)
(16.7728,635.165)
(40.8698,-224.952)
(144.744,143.904)
(-474.415,532.44)
(-211.861,41.4681)
(189.731,495.921)
(-162.696,680.785)
(66.4374,-234.031)
(-60.5562,257.677)
(-331.595,571.474)
(-296.668,202.876)
(267.778,529.361)
(141.053,469.476)
(-361.356,-184.755)
(4.59136,237.051)
(-212.211,783.103)
(-287.892,80.8312)
(322.974,341.374)
(-40.3334,437.828)
(-568.799,-136.608)
(49.4205,461.923)
(-169.273,630.116)
(-333.228,212.427)
(165.23,253.361)
(-123.443,526.03)
(-562.95,311.714)
(247.058,310.761)
(-47.8853,631.755)
(-502.176,238.603)
(250.262,295.985)
(-127.756,657.949)
(-311.205,293.783)
(202.486,269.26)
(-72.5146,395.881)
(-458.803,502.262)
(11.4796,169.495)
(139.685,763.181)
(-376.577,461.839)
(224.197,15.5035)
(39.199,712.273)
(-450.08,334.55)
(252.087,315.772)
(143.541,453.069)
(-372.503,366.592)
(46.7091,213.511)
(196.752,439.753)
(-372.706,524.102)
(33.2975,-6.19726)
(156.487,589.823)
(-372.38,458.104)
(100.765,139.857)
(219.693,372.153)
(-360.361,414.365)
(-134.222,52.0692)
(166.086,420.928)
(-377.837,608.097)
(-36.2441,-75.4296)
(-9.29856,407.035)
(-422.594,690.261)
(-121.772,106.571)
(112.098,531.459)
(-249.238,710.608)
(-80.5126,77.9636)
(161.993,506.483)
(-94.6831,614.784)
(-159.843,-25.3569)
(68.5954,402.709)
(-129.946,606.285)
(-338.186,92.7545)
(157.963,436.892)
(-91.2457,527.637)
(-571.044,200.421)
(240.165,434.124)
(-272.33,746.762)
(-304.697,467.361)
(386.201,252.205)
(-172.935,899.131)
(-156.613,226.808)
(359.703,303.504)
(-56.8335,681.674)
(-246.955,198.328)
(295.45,139.575)
(-265.47,742.841)
(-239.871,234.675)
(-1.58098,363.027)
(75.1932,1052.69)
(-44.112,231.807)
(383.945,348.825)
(85.127,439.926)
(-270.66,356.026)
(405.987,288.934)
(25.7643,253.248)
(-252.838,492.418)
(101.697,22.0252)
(79.5911,638.646)
(-208.803,419.104)
(224.474,157.716)
(201.574,289.958)
(-381.57,467.96)
(85.8513,68.1169)
(332.746,413.239)
(-567.618,311.944)
(269.568,92.7466)
(-286.851,142.155)
(-451.892,925.928)
(102.4,206.196)
(316.655,399.373)
(-346.062,625.592)
(20.4954,-135.019)
(36.942,665.532)
(-222.078,518.37)
(-40.3379,185.332)
(260.432,460.107)
(-285.512,450.502)
(-130.328,341.062)
(360.612,310.568)
(-276.212,552.062)
(-273.916,252.167)
(372.962,428.051)
(-273.652,863.67)
(143.047,93.1978)
(345.22,534.563)
(72.5951,392.341)
(-67.9319,83.1231)
(171.002,186.488)
(-46.2751,544.646)
(-268.573,201.752)
(285.596,185.77)
(-13.5745,715.998)
(-222.774,-65.9462)
(96.1113,342.594)
(44.7987,766.336)
(-78.0488,-32.8371)
(-18.1759,319.622)
(219.928,693.138)
(-153.208,140.445)
(295.928,46.4925)
(-20.2433,403.057)
(-370.631,306.257)
(356.191,-57.6867)
(-308.951,387.533)
(-399.085,534.913)
(193.964,15.3787)
(-52.5142,756.153)
(-291.92,251.279)
(157.358,340.843)
(228.377,488.974)
(-240.431,273.595)
(-6.09805,71.662)
(266.254,583.215)
(-346.322,211.213)
(-2.22762,72.7757)
(95.7682,522.463)
(-336.976,509.111)
(119.225,-51.5106)
(74.5837,622.678)
(-328.568,326.078)
